"_id" "atleta_id" "rodada_id" "nome" "posicao" "jogou" "pontos_num" "media_num" "preco_num" "variacao_num" "jogos_num" "mando" "adversario" "mando_fut" "adversario_fut" "pontos_fut" "variacao_fut" "vai_jogar"
"153" "57ad288704de860594d2f736" 86759 15 "Luan" "atacante" TRUE 3.5 6.78 19.23 -0.45 14 FALSE "spt" TRUE "gre" 0 0 FALSE
"154" "57ad288704de860594d2f79a" 84851 15 "Lucas Cândido" "meia" TRUE 1 1.18 4.73 -0.28 5 TRUE "cam" FALSE "pal" 3.6 0.47 TRUE
"155" "57ad288704de860594d2f802" 84684 15 "Lucas Gomes" "atacante" TRUE 4.2 2.56 8.72 0.7 13 FALSE "fig" TRUE "cha" 8.9 0.96 TRUE
"156" "57ad288704de860594d2f837" 80583 15 "Lucas Lima" "meia" TRUE 1.5 3.42 16.87 0.22 8 TRUE "san" FALSE "vit" 0.3 -0.53 TRUE
"157" "57ad288704de860594d2f8af" 73649 15 "Lucas Pratto" "atacante" TRUE -0.2 -0.2 22.53 -5.47 1 TRUE "cam" FALSE "pal" -0.8 -0.64 TRUE
"158" "57ad288704de860594d2f91f" 50362 15 "Lucas" "lateral" TRUE 0.4 -0.36 0.81 0.02 10 FALSE "flu" TRUE "cru" 0.4 -0.01 TRUE
"159" "57ad288704de860594d2f933" 73465 15 "Luccas Claro" "zagueiro" TRUE 0.6 3.48 13.3 -0.9 9 FALSE "cam" FALSE "scz" 5.6 0.74 TRUE
"160" "57ad288704de860594d2f9d2" 55348 15 "Luis Ricardo" "lateral" TRUE 9 5.25 10.75 0.37 13 TRUE "bot" FALSE "cha" -1 -1.77 TRUE
"161" "57ad288704de860594d2f9f9" 82627 15 "Luiz Araújo" "meia" TRUE -0.3 3.23 2.69 -2.66 7 FALSE "cor" FALSE "gre" 0 0 FALSE
"162" "57ad288704de860594d2fa35" 79035 15 "Luiz Felipe" "zagueiro" TRUE 0.2 3.37 5.62 0.28 11 TRUE "san" FALSE "vit" 3.6 0.57 TRUE
"163" "57ad288704de860594d2fa85" 41218 15 "Magrão" "goleiro" TRUE -1.3 3.51 8.33 -0.68 12 TRUE "spt" FALSE "cru" 7.7 1.55 TRUE
"164" "57ad288704de860594d2faa8" 38196 15 "Maicon" "meia" TRUE -1.2 1.74 7.15 -0.83 9 FALSE "spt" TRUE "gre" 5.8 1.18 TRUE
"165" "57ad288704de860594d2fabc" 71227 15 "Maicon" "zagueiro" TRUE 0.6 4.14 8.93 -0.86 12 FALSE "cor" FALSE "gre" 3.9 0.5 TRUE
"166" "57ad288704de860594d2fad6" 37851 15 "Maicosuel" "meia" TRUE 4.5 2.7 7.84 1.08 2 TRUE "cam" FALSE "pal" 0.4 -0.84 TRUE
"167" "57ad288704de860594d2fafe" 71066 15 "Mancuello" "meia" TRUE -0.9 1.19 7.65 -1.3 8 FALSE "bot" TRUE "fla" 2.2 0.4 TRUE
"168" "57ad288704de860594d2fb2a" 79553 15 "Mansur" "lateral" TRUE -0.6 -0.6 1.49 -0.51 1 TRUE "spt" FALSE "cru" 0 0 FALSE
"169" "57ad288704de860594d2fb4b" 73513 15 "Maranhão" "meia" TRUE 0.9 -0.04 2.19 0.4 8 TRUE "flu" FALSE "cap" -0.3 -0.24 TRUE
"170" "57ad288704de860594d2fb7a" 37788 15 "Marcelo Boeck" "goleiro" TRUE 0.7 0.35 1.72 -1 4 FALSE "fig" TRUE "cha" -2.3 -0.6 TRUE
"171" "57ad288704de860594d2fb8e" 69022 15 "Marcelo Cirino" "atacante" TRUE -2.2 0.8 5.34 -0.57 15 FALSE "bot" TRUE "fla" 0 0 FALSE
"172" "57ad288704de860594d2fba2" 37770 15 "Marcelo Grohe" "goleiro" TRUE -5 2.75 10.16 -0.76 12 FALSE "spt" TRUE "gre" 4.7 1.46 TRUE
"173" "57ad288704de860594d2fbbc" 68872 15 "Marcelo Lomba" "goleiro" TRUE -1.8 -1.8 3.16 -1.84 1 TRUE "int" FALSE "pon" 5.5 1.76 TRUE
"174" "57ad288704de860594d2fbd0" 50328 15 "Marcelo Oliveira" "lateral" TRUE -3.9 4.01 12.61 -1.2 10 FALSE "spt" TRUE "gre" 0 0 FALSE
"175" "57ad288704de860594d2fbe3" 62136 15 "Marcelo Oliveira" "tecnico" TRUE 2.85 3.56 12.39 0.66 14 TRUE "cam" FALSE "pal" 4.46 0.2 TRUE
"176" "57ad288704de860594d2fc0b" 85400 15 "Marcelo" "meia" TRUE 2.3 1.3 2.98 0.44 6 FALSE "cap" TRUE "vit" 0 0 FALSE
"177" "57ad288704de860594d2fc47" 92518 15 "Marcílio" "meia" TRUE 14.8 5.43 4.67 3 3 FALSE "ame" TRUE "scz" 1.8 -1.95 TRUE
"178" "57ad288704de860594d2fc75" 38311 15 "Márcio Araújo" "meia" TRUE 2.9 3.54 10.05 -0.25 14 FALSE "bot" TRUE "fla" 1.8 -0.29 TRUE
"179" "57ad288704de860594d2fc9d" 83266 15 "Marcos Guilherme" "meia" TRUE 2.1 1.35 3.76 -0.26 9 TRUE "cap" TRUE "cap" 0 0 FALSE
"180" "57ad288704de860594d2fcb1" 80188 15 "Marcos Junior" "atacante" TRUE 7.7 4.09 9.78 1.35 11 TRUE "flu" FALSE "cap" -2.8 -1.92 TRUE
"181" "57ad288704de860594d2fd05" 68952 15 "Marinho" "atacante" TRUE -0.8 5.43 14.32 -0.37 9 FALSE "cap" TRUE "vit" 0 0 FALSE
"182" "57ad288704de860594d2fd21" 79947 15 "Marion" "atacante" TRUE 4.1 4.95 3.97 0.15 2 FALSE "ame" TRUE "scz" 0.5 -0.58 TRUE
"183" "57ad288704de860594d2fd8f" 68954 15 "Marquinhos Gabriel" "meia" TRUE 1.7 4.07 11.43 -1.09 15 TRUE "cor" TRUE "cor" 2.8 0.06 TRUE
"184" "57ad288704de860594d2fda3" 80552 15 "Marquinhos Pedroso" "lateral" TRUE 4.6 2.77 8.45 0.58 15 TRUE "fig" FALSE "cor" 0 0 FALSE
"185" "57ad288704de860594d2fe01" 70759 15 "Martinuccio" "meia" TRUE -0.5 -0.15 2.29 -0.13 2 FALSE "fig" TRUE "cha" 2.2 0.46 TRUE
"186" "57ad288704de860594d2fe40" 38632 15 "Matheus Ferraz" "zagueiro" TRUE -0.1 1.19 3.77 0.47 11 TRUE "spt" FALSE "cru" -1.9 -0.45 TRUE
"187" "57ad288704de860594d2fe6f" 95335 15 "Matheus Jesus" "meia" TRUE 0.5 1.18 3.6 0.26 12 FALSE "san" TRUE "pon" -3.3 -0.81 TRUE
"188" "57ad288704de860594d2ffa2" 94154 15 "Maycon" "meia" TRUE 2.1 1.17 4.12 0.41 3 FALSE "san" TRUE "pon" 7.9 1.17 TRUE
"189" "57ad288704de860594d2ffca" 77967 15 "Mena" "lateral" TRUE 9.6 9.6 5.18 1.18 1 FALSE "cor" FALSE "gre" -5 -2.54 TRUE
"190" "57ad288704de860594d3000b" 37607 15 "Michel Bastos" "meia" TRUE -2.1 0.02 10.9 -1.43 6 FALSE "cor" FALSE "gre" -0.5 -0.03 TRUE
"191" "57ad288704de860594d30040" 86486 15 "Milton Mendes" "tecnico" TRUE 8.23 2.9 8.86 0.77 15 FALSE "ame" TRUE "scz" 1.46 -1.12 TRUE
"192" "57ad288704de860594d300de" 83772 15 "Neilton" "atacante" TRUE 6.1 4.28 10.17 1.37 14 TRUE "bot" FALSE "cha" 3.2 -0.49 TRUE
"193" "57ad288704de860594d30106" 83786 15 "Neris" "zagueiro" TRUE 5.5 2.81 5.37 -0.56 10 FALSE "ame" TRUE "scz" 0 0 FALSE
"194" "57ad288704de860594d30167" 89676 15 "Nickson" "atacante" TRUE 0.4 4.47 2.5 -0.27 3 FALSE "cap" TRUE "vit" 0 0 FALSE
"195" "57ad288704de860594d30194" 69705 15 "Nikão" "meia" TRUE 1.2 2.81 7.05 -1.01 12 TRUE "cap" TRUE "cap" 0 0 FALSE
"196" "57ad288704de860594d301bc" 68808 15 "Nino Paraíba" "lateral" TRUE 3.1 2.32 4.26 0.07 6 FALSE "san" TRUE "pon" 0.4 -0.47 TRUE
"197" "57ad288704de860594d30240" 81898 15 "Osman" "meia" TRUE -4.5 1.61 6.93 -1.32 11 TRUE "ame" FALSE "fla" 6.6 1.83 TRUE
"198" "57ad288704de860594d30268" 36940 15 "Oswaldo de Oliveira" "tecnico" TRUE 6.15 3.02 8.82 1.15 15 TRUE "spt" FALSE "cru" 3.43 -0.42 TRUE
"199" "57ad288704de860594d30289" 78422 15 "Oswaldo" "zagueiro" TRUE 0 -1.03 0.88 -0.08 3 TRUE "spt" FALSE "cru" 0 0 FALSE
"200" "57ad288704de860594d3029d" 82463 15 "Otávio" "meia" TRUE 3 2.85 14.46 0.91 14 TRUE "cap" TRUE "cap" 6.6 0.55 TRUE
"201" "57ad288704de860594d302c3" 60794 15 "Pablo" "lateral" TRUE -3.5 0.9 2.76 -1.33 3 TRUE "ame" FALSE "fla" -1.5 0.16 TRUE
"202" "57ad288704de860594d302d7" 69138 15 "Pablo" "atacante" TRUE 12.6 2.09 5.13 1.3 13 TRUE "cap" TRUE "cap" 1.6 -1.67 TRUE
"203" "57ad288704de860594d302e6" 93153 15 "Pachequinho" "tecnico" TRUE 1.51 3.53 9.12 -0.41 10 FALSE "cam" FALSE "scz" 5.72 0.76 TRUE
"204" "57ad288704de860594d302fa" 75295 15 "Paolo Guerrero" "atacante" TRUE 10 2.88 8.07 2.31 6 FALSE "bot" TRUE "fla" 13.1 0.94 TRUE
"205" "57ad288704de860594d3030e" 62086 15 "Pará" "lateral" TRUE -1 4.48 4.39 -1.06 5 FALSE "bot" TRUE "fla" 7.9 1.63 TRUE
"206" "57ad288704de860594d30356" 63172 15 "Paulão" "zagueiro" TRUE 4 3.26 8.11 1.03 11 TRUE "int" FALSE "pon" 6.4 0.5 TRUE
"207" "57ad288704de860594d3037f" 37604 15 "Paulo André" "zagueiro" TRUE 2.9 4.95 3.84 -0.23 8 TRUE "cap" TRUE "cap" 0 0 FALSE
"208" "57ad288704de860594d30393" 36943 15 "Paulo Autuori" "tecnico" TRUE 2.82 3.26 7 -0.33 15 TRUE "cap" TRUE "cap" 4.92 0.42 TRUE
"209" "57ad288704de860594d303a6" 70622 15 "Paulo Bento" "tecnico" TRUE 0.83 2.9 5.85 0.09 14 FALSE "flu" FALSE "null" 0.83 0 FALSE
"210" "57ad288704de860594d303fc" 80853 15 "Pedro Geromel" "zagueiro" TRUE 23.5 7.97 23.67 3.19 10 FALSE "spt" TRUE "gre" 7.4 -2.54 TRUE
"211" "57ad288704de860594d30424" 90302 15 "Pedro Rocha" "atacante" TRUE 0.7 2.4 4.83 -0.69 5 FALSE "spt" TRUE "gre" 3.6 0.51 TRUE
"212" "57ad288704de860594d304b2" 60784 15 "Rafael Carioca" "meia" TRUE 3.2 3.55 10.48 0.37 11 TRUE "cam" FALSE "pal" 6 0.5 TRUE
"213" "57ad288704de860594d30528" 38957 15 "Rafael Marques" "atacante" TRUE 3.7 1.45 6.72 0 7 FALSE "int" TRUE "pal" 0 0 FALSE
"214" "57ad288704de860594d30543" 37655 15 "Rafael Moura" "atacante" TRUE 10.1 4.5 13.73 1.34 12 TRUE "fig" FALSE "cor" -0.6 -1.93 TRUE
"215" "57ad288704de860594d3056b" 86725 15 "Rafael Silva" "atacante" TRUE 1.4 0.2 5.22 0.4 4 TRUE "fig" FALSE "cor" 1.4 -0.04 TRUE
"216" "57ad288704de860594d30572" 37798 15 "Rafael Sobis" "atacante" TRUE -1.4 1.45 11.33 -1.8 2 FALSE "flu" TRUE "cru" 8.8 2.18 TRUE
"217" "57ad288704de860594d305c2" 38421 15 "Rafinha" "meia" TRUE -2.9 -2.9 6.97 -3.03 1 FALSE "flu" TRUE "cru" -1.1 -0.61 TRUE
"218" "57ad288704de860594d305e0" 78715 15 "Ramiro" "meia" TRUE -2.3 -0.44 5.61 -0.12 8 FALSE "spt" TRUE "gre" 0 0 FALSE
"219" "57ad288704de860594d305f4" 88087 15 "Ramon" "zagueiro" TRUE 1.4 2.02 4.9 1.21 14 FALSE "cap" TRUE "vit" 0 0 FALSE
"220" "57ad288704de860594d30630" 78868 15 "Raphinha" "lateral" TRUE -1.4 -0.75 1.3 -0.26 2 TRUE "int" FALSE "pon" 0 0 FALSE
"221" "57ad288704de860594d3067a" 78850 15 "Reinaldo" "lateral" TRUE 1.4 4.46 14.8 0.26 15 FALSE "san" TRUE "pon" -2.7 -1.06 TRUE
"222" "57ad288704de860594d3068e" 72037 15 "Renan Fonseca" "zagueiro" TRUE 0 0.82 2.2 -0.71 10 TRUE "bot" FALSE "cha" 0 0 FALSE
"223" "57ad288704de860594d306f6" 38908 15 "Renato" "meia" TRUE 0 2.74 11.98 0.06 15 TRUE "san" FALSE "vit" 4 0.54 TRUE
"224" "57ad288704de860594d30732" 78445 15 "Renê" "lateral" TRUE 7.3 3.41 12.58 0.96 11 TRUE "spt" FALSE "cru" 0 0 FALSE
"225" "57ad288704de860594d30746" 52253 15 "Réver" "zagueiro" TRUE 1.4 5.05 6.6 -0.98 8 FALSE "bot" TRUE "fla" 0.9 -0.17 TRUE
"226" "57ad288704de860594d3075a" 70874 15 "Rhayner" "atacante" TRUE 6.5 2.75 4.08 0.83 4 FALSE "san" TRUE "pon" 9.2 0.77 TRUE
"227" "57ad288704de860594d3076c" 83189 15 "Riascos" "atacante" TRUE -1.3 1.15 5.6 -0.14 11 FALSE "flu" TRUE "cru" 0 0 FALSE
"228" "57ad288704de860594d30793" 41273 15 "Ricardo Gomes" "tecnico" TRUE 5.04 3.85 9.74 0.63 15 TRUE "bot" FALSE "cha" 1.47 -0.67 TRUE
"229" "57ad288704de860594d307a7" 38910 15 "Ricardo Oliveira" "atacante" TRUE 5.9 5.9 23.78 -4.22 1 TRUE "san" FALSE "vit" -2.7 -1.96 TRUE
"230" "57ad288704de860594d307bb" 92081 15 "Richarlison" "atacante" TRUE -1.3 1.64 6.36 -0.38 14 TRUE "flu" FALSE "cap" 0.9 0.24 TRUE
"231" "57ad288704de860594d307cf" 73635 15 "Rildo" "atacante" TRUE 1 4.75 4.68 -1 2 TRUE "cor" TRUE "cor" 0 0 FALSE
"232" "57ad288704de860594d307e3" 68834 15 "Rithely" "meia" TRUE 10.2 4.76 11.08 2.07 13 TRUE "spt" FALSE "cru" 0.1 -1.74 TRUE
"233" "57ad288704de860594d3082c" 38246 15 "Robinho" "atacante" TRUE 15 4.67 22.72 3.57 11 TRUE "cam" FALSE "pal" 3.3 -2.08 TRUE
"234" "57ad288704de860594d30888" 90651 15 "Rodrigão" "atacante" TRUE 0.7 7.12 10.04 -0.58 6 TRUE "san" FALSE "vit" 1 -0.15 TRUE
"235" "57ad288704de860594d308ab" 73800 15 "Rodrigo Caio" "zagueiro" TRUE 0.1 1.86 11.43 -0.7 5 FALSE "cor" FALSE "gre" 0 0 FALSE
"236" "57ad288704de860594d308bf" 78865 15 "Rodrigo Dourado" "meia" TRUE 2 3.65 9.74 -0.21 8 TRUE "int" FALSE "pon" 0 0 FALSE
"237" "57ad288704de860594d308d3" 72362 15 "Rodrigo Lindoso" "meia" TRUE 6.8 4.77 13.4 1.38 8 TRUE "bot" FALSE "cha" 6 -0.11 TRUE
"238" "57ad288704de860594d308e7" 38579 15 "Rodrigo Mancha" "meia" TRUE -0.1 0.58 1.67 0 9 TRUE "spt" FALSE "cru" 2.4 0.45 TRUE
"239" "57ad288704de860594d308fb" 68901 15 "Rodrigo Pimpão" "atacante" TRUE -1.5 -1.03 4.16 0.24 4 TRUE "bot" FALSE "cha" 0 0 FALSE
"240" "57ad288704de860594d30929" 61033 15 "Rodriguinho" "meia" TRUE -1.1 3.53 6.95 -1.21 10 TRUE "cor" TRUE "cor" 0 0.01 TRUE
"241" "57ad288704de860594d30951" 89898 15 "Róger Guedes" "atacante" TRUE -0.7 3.82 10.53 -0.03 14 FALSE "int" TRUE "pal" 3.7 0.61 TRUE
"242" "57ad288704de860594d30965" 79437 15 "Roger Machado" "tecnico" TRUE 1.72 4.16 14.27 -0.33 15 FALSE "spt" TRUE "gre" 6.66 0.76 TRUE
"243" "57ad288704de860594d30979" 73540 15 "Rogério" "atacante" TRUE 0.5 3.24 7.67 -1.3 10 TRUE "spt" FALSE "cru" 14.4 2.63 TRUE
"244" "57ad288704de860594d3098d" 38287 15 "Roger" "atacante" TRUE 9.4 2.58 6.93 1.12 10 FALSE "san" TRUE "pon" 9.7 0.38 TRUE
"245" "57ad288704de860594d309a1" 93883 15 "Roger" "zagueiro" TRUE 0 1.3 1.19 -0.68 5 TRUE "ame" FALSE "fla" 0.9 0.15 TRUE
"246" "57ad288704de860594d309c0" 68950 15 "Ronaldo Alves" "zagueiro" TRUE 0.5 0.5 4.96 -1.04 1 TRUE "spt" FALSE "cru" -0.5 -0.35 TRUE
"247" "57ad288704de860594d309dc" 69042 15 "Ronaldo" "zagueiro" TRUE -1.1 0.3 2.41 -0.74 2 TRUE "cam" FALSE "pal" 0 0 FALSE
"248" "57ad288704de860594d30a40" 84592 15 "Salgueiro" "atacante" TRUE 8.5 1.9 6.88 1.35 8 TRUE "bot" FALSE "cha" -2.5 -1.92 TRUE
"249" "57ad288704de860594d30a54" 73384 15 "Samuel Xavier" "lateral" TRUE 3.6 1.96 6.63 1.32 13 TRUE "spt" FALSE "cru" 3.5 0.02 TRUE
"250" "57ad288704de860594d30a68" 73806 15 "Samuel" "atacante" TRUE 1.1 0.43 3.36 0.31 3 TRUE "flu" FALSE "cap" -1.9 -0.62 TRUE
"251" "57ad288704de860594d30a97" 79578 15 "Sassá" "atacante" TRUE 1.7 5.56 7.98 0.31 11 TRUE "bot" FALSE "cha" 0 0 FALSE
"252" "57ad288704de860594d30abf" 89101 15 "Sávio" "atacante" TRUE 0.2 1.46 3.78 -0.21 9 TRUE "ame" FALSE "fla" 0 0 FALSE
"253" "57ad288704de860594d30af8" 50454 15 "Serginho" "meia" TRUE 10.4 4.08 11.53 2.21 12 TRUE "spt" FALSE "cru" -4.7 -2.74 TRUE
"254" "57ad288704de860594d30b1d" 78500 15 "Sérgio Manoel" "meia" TRUE 3.1 2.51 3.73 0.55 8 FALSE "fig" TRUE "cha" -0.4 -0.62 TRUE
"255" "57ad288704de860594d30b36" 70222 15 "Sidão" "goleiro" TRUE -6 2.12 3.21 -2.97 9 TRUE "bot" FALSE "cha" -4 -0.04 TRUE
"256" "57ad288704de860594d30b4a" 86764 15 "Sidcley" "lateral" TRUE 7 3.72 7.18 0.5 15 TRUE "cap" TRUE "cap" 5.9 -0.01 TRUE
"257" "57ad288704de860594d30bb4" 86686 15 "Tchê Tchê" "meia" TRUE 1.7 2.19 4.12 -0.4 15 FALSE "int" TRUE "pal" 1 -0.14 TRUE
"258" "57ad288704de860594d30c0a" 38394 15 "Thiago Heleno" "zagueiro" TRUE 2.8 2.98 8.2 0 13 TRUE "cap" TRUE "cap" 7.9 0.98 TRUE
"259" "57ad288704de860594d30c32" 89637 15 "Thiago Maia" "meia" TRUE -1.2 1.16 4.32 0.01 15 TRUE "san" FALSE "vit" 0 0 FALSE
"260" "57ad288704de860594d30c5a" 71123 15 "Thiago Mendes" "meia" TRUE 1 2.4 6.86 -0.42 10 FALSE "cor" FALSE "gre" 5.6 0.82 TRUE
"261" "57ad288704de860594d30c6e" 73414 15 "Thiago Rodrigues" "goleiro" TRUE -2 3.5 3.11 -0.7 4 TRUE "fig" FALSE "cor" 7.2 1.67 TRUE
"262" "57ad288704de860594d30c82" 78855 15 "Thiago Santos" "meia" TRUE 12 4.44 7.51 1.62 8 FALSE "int" TRUE "pal" 1.9 -1.57 TRUE
"263" "57ad288704de860594d30ce6" 37601 15 "Tiago Cardoso" "goleiro" TRUE 12 2.82 8.7 0.83 15 FALSE "ame" TRUE "scz" 11.5 0.32 TRUE
"264" "57ad288704de860594d30cfa" 71885 15 "Tiago Costa" "lateral" TRUE 15.1 3.31 8.54 2.43 11 FALSE "ame" TRUE "scz" -0.2 -2.48 TRUE
"265" "57ad288704de860594d30d1b" 70058 15 "Tiago Real" "meia" TRUE 0 -0.05 1.13 -0.61 11 FALSE "cap" TRUE "vit" 1.7 0.32 TRUE
"266" "57ad288704de860594d30dc9" 60852 15 "Uendel" "lateral" TRUE -0.7 5.04 13.41 -0.78 15 TRUE "cor" TRUE "cor" -2.4 -0.66 TRUE
"267" "57ad288704de860594d30ddd" 72007 15 "Uillian Correia" "meia" TRUE 0 1.66 8.64 -1.47 13 FALSE "ame" TRUE "scz" 2 0.21 TRUE
"268" "57ad288704de860594d30e05" 39850 15 "Vagner Mancini" "tecnico" TRUE 3.29 3.22 6.68 0.12 15 FALSE "cap" TRUE "vit" 4.05 0.17 TRUE
"269" "57ad288704de860594d30e2d" 85423 15 "Valdívia" "meia" TRUE 0.6 0.92 13.33 -0.16 4 TRUE "int" FALSE "pon" 9.2 1.45 TRUE
"270" "57ad288704de860594d30e55" 62121 15 "Vanderlei" "goleiro" TRUE 3.7 5.18 13.74 0.66 15 TRUE "san" FALSE "vit" 2 -0.45 TRUE
"271" "57ad288704de860594d30e69" 71117 15 "Vander" "atacante" TRUE 3.9 2.68 3.03 0.41 10 FALSE "cap" TRUE "vit" 11.1 1.57 TRUE
"272" "57ad288704de860594d30e7d" 68745 15 "Vecchio" "meia" TRUE 0.5 0.5 6.55 -1.45 1 TRUE "san" FALSE "vit" 0 0 FALSE
"273" "57ad288704de860594d30e91" 70046 15 "Victor Ferraz" "lateral" TRUE 9.1 4.46 16.58 2.36 15 TRUE "san" FALSE "vit" 0.5 -1.62 TRUE
"274" "57ad288704de860594d30ec5" 63000 15 "Victor Ramos" "zagueiro" TRUE 0.5 2.91 8.39 -0.71 14 FALSE "cap" TRUE "vit" 3.9 0.52 TRUE
"275" "57ad288704de860594d30eed" 52950 15 "Victor" "goleiro" TRUE -2 0.14 9.75 0.21 14 TRUE "cam" FALSE "pal" 8.2 1.72 TRUE
"276" "57ad288704de860594d30fb9" 78435 15 "Vitinho" "atacante" TRUE 1 4.37 11.94 -0.29 14 TRUE "int" FALSE "pon" 11.1 1.81 TRUE
"277" "57ad288704de860594d30fff" 87552 15 "Vitor Bueno" "meia" TRUE 13.3 5.46 13.92 2 15 TRUE "san" FALSE "vit" 17.9 1.29 TRUE
"278" "57ad288704de860594d31013" 72605 15 "Vitor Hugo" "zagueiro" TRUE 7.8 3.02 9.82 1.59 14 FALSE "int" TRUE "pal" 7 0.02 TRUE
"279" "57ad288704de860594d31103" 62128 15 "Walter" "atacante" TRUE -3 0.61 6.69 -0.9 15 TRUE "cap" TRUE "cap" 3.7 1.03 TRUE
"280" "57ad288704de860594d31185" 38021 15 "Wendel" "meia" TRUE 3.3 3.3 6.43 0.43 1 FALSE "san" TRUE "pon" 8.9 2.55 TRUE
"281" "57ad288704de860594d31199" 62974 15 "Werley" "zagueiro" TRUE 0.2 1 3.07 -0.71 4 TRUE "fig" FALSE "cor" -2.6 -0.62 TRUE
"282" "57ad288704de860594d311d5" 50421 15 "Wesley" "meia" TRUE 0.7 0.81 2.3 -0.32 7 FALSE "cor" FALSE "gre" 10.3 1.9 TRUE
"283" "57ad288704de860594d311fd" 71631 15 "Weverton" "goleiro" TRUE 1.2 2.04 4.77 -1.41 15 TRUE "cap" TRUE "cap" 5.5 0.82 TRUE
"284" "57ad288704de860594d3122c" 62130 15 "William Matheus" "lateral" TRUE 3.9 4.27 6.14 0.41 3 TRUE "flu" FALSE "cap" 0.4 -0.64 TRUE
"285" "57ad288704de860594d31245" 77809 15 "William Pottker" "atacante" TRUE -1.8 5.31 7.46 -1.56 10 FALSE "san" TRUE "pon" 0 0 FALSE
"286" "57ad288704de860594d31266" 89275 15 "William" "lateral" TRUE 0.7 4.36 14.18 0.01 15 TRUE "int" FALSE "pon" 0 0 FALSE
"287" "57ad288704de860594d3127a" 78478 15 "Willian Arão" "meia" TRUE 1.1 5.6 16.43 -1.02 15 FALSE "bot" TRUE "fla" -2 -0.91 TRUE
"288" "57ad288704de860594d3128e" 63058 15 "Willian Farias" "meia" TRUE 6.4 2.83 7.23 1.06 12 FALSE "cap" TRUE "vit" 0.9 -0.93 TRUE
"289" "57ad288704de860594d312b6" 42116 15 "Willian" "atacante" TRUE 2.5 2.28 12.23 0.4 14 FALSE "flu" TRUE "cru" 17.5 2.85 TRUE
"290" "57ad288704de860594d312ca" 50284 15 "Wilson" "goleiro" TRUE -1 4.66 9.89 -1.31 15 FALSE "cam" FALSE "scz" 8 1.53 TRUE
"291" "57ad288704de860594d312de" 77500 15 "Yago" "zagueiro" TRUE 3.1 1.3 10.76 -0.25 4 TRUE "cor" TRUE "cor" 1.9 -0.33 TRUE
"292" "57ad288704de860594d31306" 87747 15 "Yago" "meia" TRUE 0.8 -1.8 2.82 0.85 3 TRUE "fig" FALSE "cor" 3.1 0.44 TRUE
"293" "57ad288704de860594d3131a" 95126 15 "Yago" "atacante" TRUE -0.5 -0.5 0.81 -0.19 1 TRUE "cap" TRUE "cap" -0.8 -0.01 TRUE
"294" "57ad288704de860594d31382" 53148 15 "Ytalo" "atacante" TRUE -0.6 2.46 4.37 -0.01 12 FALSE "cor" FALSE "gre" 0 0 FALSE
"295" "57ad288704de860594d313ac" 95780 15 "Zé Ricardo" "tecnico" TRUE 2.69 4.18 12.75 -0.63 12 FALSE "bot" TRUE "fla" 3.55 0.03 TRUE
"296" "57ad288704de860594d313c0" 36612 15 "Zé Roberto" "meia" TRUE 7.3 2.7 9.75 1.15 10 FALSE "int" TRUE "pal" 1.7 -0.97 TRUE
"297" "57ad288704de860594d313d4" 87192 15 "Zeca" "lateral" TRUE -3.9 3.1 9.02 -0.86 14 TRUE "san" FALSE "vit" 0 0 FALSE
